User_ID,Device_Type,Device_ID
USER_9433,Laptop,13731
USER_3728,Mobile,13732
USER_3378,Laptop,13733
USER_1658,Tablet,13734
USER_3863,Tablet,13735
USER_6603,Mobile,13736
USER_3700,Mobile,13737
USER_5309,Mobile,13738
USER_6739,Tablet,13739
USER_4273,Tablet,13740
USER_7945,Mobile,13741
USER_7814,Laptop,13742
USER_1489,Laptop,13743
USER_5676,Laptop,13744
USER_5948,Mobile,13745
USER_8443,Tablet,13746
USER_7449,Tablet,13747
USER_7240,Laptop,13748
USER_5925,Tablet,13749
USER_9242,Tablet,13750
USER_3390,Laptop,13751
USER_5110,Tablet,13752
USER_6705,Laptop,13753
USER_2995,Tablet,13754
USER_2821,Laptop,13755
USER_7165,Mobile,13756
USER_7142,Mobile,13757
USER_5461,Laptop,13758
USER_5802,Tablet,13759
USER_9888,Mobile,13760
USER_1554,Mobile,13761
USER_2151,Mobile,13762
USER_5044,Tablet,13763
USER_3753,Tablet,13764
USER_7653,Laptop,13765
USER_8036,Laptop,13766
USER_6997,Tablet,13767
USER_4794,Tablet,13768
USER_2827,Mobile,13769
USER_4052,Laptop,13770
USER_5537,Laptop,13771
USER_1198,Tablet,13772
USER_3887,Laptop,13773
USER_3518,Tablet,13774
USER_7132,Laptop,13775
USER_7716,Tablet,13776
USER_5910,Mobile,13777
USER_2639,Laptop,13778
USER_5565,Tablet,13779
USER_6627,Laptop,13780
USER_7229,Laptop,13781
USER_8410,Laptop,13782
USER_3835,Mobile,13783
USER_4342,Tablet,13784
USER_8806,Laptop,13785
USER_8793,Mobile,13786
USER_3467,Mobile,13787
USER_2313,Laptop,13788
USER_6522,Mobile,13789
USER_6174,Tablet,13790
USER_6089,Laptop,13791
USER_6096,Laptop,13792
USER_4438,Laptop,13793
USER_1071,Laptop,13794
USER_4046,Tablet,13795
USER_3447,Laptop,13796
USER_8304,Tablet,13797
USER_4903,Mobile,13798
USER_9210,Mobile,13799
USER_7410,Laptop,13800
USER_9260,Mobile,13801
USER_5583,Laptop,13802
USER_2971,Mobile,13803
USER_8609,Tablet,13804
USER_3999,Mobile,13805
USER_5228,Mobile,13806
USER_3769,Mobile,13807
USER_4213,Tablet,13808
USER_6980,Laptop,13809
USER_4196,Tablet,13810
USER_6592,Tablet,13811
USER_1045,Mobile,13812
USER_1901,Tablet,13813
USER_7988,Tablet,13814
USER_1948,Mobile,13815
USER_4516,Tablet,13816
USER_1455,Mobile,13817
USER_8599,Tablet,13818
USER_7681,Tablet,13819
USER_2853,Laptop,13820
USER_2643,Laptop,13821
USER_4796,Tablet,13822
USER_2622,Laptop,13823
USER_5328,Laptop,13824
USER_9743,Mobile,13825
USER_7649,Laptop,13826
USER_3525,Laptop,13827
USER_5317,Tablet,13828
USER_5449,Tablet,13829
USER_1379,Tablet,13830
USER_9081,Tablet,13831
USER_9182,Mobile,13832
USER_9714,Tablet,13833
USER_1855,Tablet,13834
USER_1599,Laptop,13835
USER_1613,Tablet,13836
USER_4431,Mobile,13837
USER_2531,Tablet,13838
USER_2245,Mobile,13839
USER_3766,Mobile,13840
USER_4274,Mobile,13841
USER_3508,Mobile,13842
USER_3619,Mobile,13843
USER_9119,Mobile,13844
USER_1766,Laptop,13845
USER_6084,Mobile,13846
USER_9512,Mobile,13847
USER_1775,Tablet,13848
USER_6475,Laptop,13849
USER_4074,Tablet,13850
USER_8713,Mobile,13851
USER_5087,Mobile,13852
USER_8505,Tablet,13853
USER_8649,Mobile,13854
USER_9687,Mobile,13855
USER_5465,Mobile,13856
USER_5480,Mobile,13857
USER_4285,Laptop,13858
USER_3849,Laptop,13859
USER_5094,Tablet,13860
USER_1785,Tablet,13861
USER_2713,Laptop,13862
USER_5510,Mobile,13863
USER_9766,Mobile,13864
USER_6421,Tablet,13865
USER_9142,Laptop,13866
USER_2336,Mobile,13867
USER_4774,Tablet,13868
USER_3196,Tablet,13869
USER_8638,Laptop,13870
USER_8372,Laptop,13871
USER_3373,Tablet,13872
USER_6727,Mobile,13873
USER_6908,Tablet,13874
USER_3545,Mobile,13875
USER_2805,Mobile,13876
USER_1527,Tablet,13877
USER_8890,Laptop,13878
USER_3703,Mobile,13879
USER_9283,Laptop,13880
USER_4729,Laptop,13881
USER_6154,Mobile,13882
USER_2483,Tablet,13883
USER_6853,Mobile,13884
USER_3521,Mobile,13885
USER_8927,Mobile,13886
USER_1862,Laptop,13887
USER_5665,Laptop,13888
USER_8063,Laptop,13889
USER_7198,Laptop,13890
USER_4587,Mobile,13891
USER_9509,Mobile,13892
USER_6059,Mobile,13893
USER_3193,Mobile,13894
USER_4931,Tablet,13895
USER_9247,Laptop,13896
USER_1110,Mobile,13897
USER_5507,Tablet,13898
USER_1854,Mobile,13899
USER_7913,Mobile,13900
USER_8111,Tablet,13901
USER_1844,Tablet,13902
USER_6831,Tablet,13903
USER_7490,Tablet,13904
USER_2057,Laptop,13905
USER_9633,Tablet,13906
USER_1819,Tablet,13907
USER_9757,Mobile,13908
USER_5245,Mobile,13909
USER_2683,Mobile,13910
USER_7647,Laptop,13911
USER_7254,Mobile,13912
USER_6451,Mobile,13913
USER_5472,Tablet,13914
USER_5107,Tablet,13915
USER_1614,Laptop,13916
USER_9865,Laptop,13917
USER_1446,Mobile,13918
USER_4182,Mobile,13919
USER_7357,Mobile,13920
USER_2946,Tablet,13921
USER_8823,Laptop,13922
USER_6331,Laptop,13923
USER_7663,Tablet,13924
USER_3971,Mobile,13925
USER_7038,Mobile,13926
USER_2469,Laptop,13927
USER_6698,Laptop,13928
USER_3947,Mobile,13929
USER_7639,Mobile,13930
USER_5953,Laptop,13931
USER_3209,Laptop,13932
USER_9842,Mobile,13933
USER_7160,Mobile,13934
USER_5288,Mobile,13935
USER_9522,Tablet,13936
USER_3385,Laptop,13937
USER_9927,Tablet,13938
USER_5901,Tablet,13939
USER_2062,Tablet,13940
USER_8186,Mobile,13941
USER_5251,Tablet,13942
USER_6365,Tablet,13943
USER_7793,Mobile,13944
USER_3698,Tablet,13945
USER_9749,Laptop,13946
USER_1406,Mobile,13947
USER_2068,Laptop,13948
USER_2224,Mobile,13949
USER_1382,Laptop,13950
USER_1211,Mobile,13951
USER_4588,Mobile,13952
USER_8643,Tablet,13953
USER_7302,Laptop,13954
USER_8940,Laptop,13955
USER_3945,Mobile,13956
USER_1413,Mobile,13957
USER_2143,Tablet,13958
USER_2934,Mobile,13959
USER_6472,Tablet,13960
USER_6546,Tablet,13961
USER_4479,Mobile,13962
USER_1452,Mobile,13963
USER_9322,Mobile,13964
USER_2936,Tablet,13965
USER_6121,Laptop,13966
USER_2106,Tablet,13967
USER_2425,Laptop,13968
USER_5374,Mobile,13969
USER_7452,Tablet,13970
USER_2932,Mobile,13971
USER_4281,Laptop,13972
USER_1031,Mobile,13973
USER_1526,Laptop,13974
USER_4286,Mobile,13975
USER_7681,Mobile,13976
USER_7207,Tablet,13977
USER_3306,Mobile,13978
USER_9219,Mobile,13979
USER_7583,Tablet,13980
USER_8668,Mobile,13981
USER_2277,Mobile,13982
USER_1331,Mobile,13983
USER_1929,Tablet,13984
USER_5787,Laptop,13985
USER_7836,Tablet,13986
USER_7563,Laptop,13987
USER_3906,Laptop,13988
USER_2180,Mobile,13989
USER_8918,Laptop,13990
USER_7220,Tablet,13991
USER_1413,Laptop,13992
USER_5870,Mobile,13993
USER_1987,Laptop,13994
USER_7733,Laptop,13995
USER_1635,Laptop,13996
USER_1799,Mobile,13997
USER_9688,Mobile,13998
USER_3759,Tablet,13999
USER_4125,Laptop,14000
USER_5758,Mobile,14001
USER_5616,Mobile,14002
USER_2173,Laptop,14003
USER_3250,Tablet,14004
USER_6167,Mobile,14005
USER_3535,Tablet,14006
USER_7229,Mobile,14007
USER_6418,Tablet,14008
USER_2958,Laptop,14009
USER_1712,Tablet,14010
USER_8093,Laptop,14011
USER_8206,Laptop,14012
USER_2045,Tablet,14013
USER_7632,Mobile,14014
USER_4247,Tablet,14015
USER_6023,Tablet,14016
USER_4729,Tablet,14017
USER_9720,Laptop,14018
USER_1292,Laptop,14019
USER_5819,Tablet,14020
USER_1591,Tablet,14021
USER_8889,Laptop,14022
USER_2089,Laptop,14023
USER_8438,Tablet,14024
USER_4741,Laptop,14025
USER_3430,Tablet,14026
USER_6937,Mobile,14027
USER_4251,Laptop,14028
USER_4712,Tablet,14029
USER_9731,Tablet,14030
USER_4272,Tablet,14031
USER_7688,Laptop,14032
USER_3193,Tablet,14033
USER_5971,Laptop,14034
USER_7325,Laptop,14035
USER_5195,Tablet,14036
USER_6719,Tablet,14037
USER_2246,Laptop,14038
USER_2058,Mobile,14039
USER_2640,Mobile,14040
USER_1761,Tablet,14041
USER_4882,Mobile,14042
USER_8818,Tablet,14043
USER_6352,Laptop,14044
USER_8544,Mobile,14045
USER_2909,Mobile,14046
USER_5992,Laptop,14047
USER_1769,Tablet,14048
USER_9213,Tablet,14049
USER_4407,Tablet,14050
USER_6500,Mobile,14051
USER_7311,Mobile,14052
USER_6013,Mobile,14053
USER_6883,Tablet,14054
USER_4466,Mobile,14055
USER_5561,Mobile,14056
USER_7380,Laptop,14057
USER_4492,Mobile,14058
USER_5341,Laptop,14059
USER_6239,Tablet,14060
USER_5092,Mobile,14061
USER_3655,Laptop,14062
USER_2529,Tablet,14063
USER_5239,Mobile,14064
USER_5306,Tablet,14065
USER_1049,Tablet,14066
USER_5981,Tablet,14067
USER_3295,Laptop,14068
USER_7119,Tablet,14069
USER_3119,Mobile,14070
USER_2337,Laptop,14071
USER_7234,Mobile,14072
USER_2616,Tablet,14073
USER_5632,Mobile,14074
USER_3413,Mobile,14075
USER_4860,Tablet,14076
USER_2466,Tablet,14077
USER_7083,Mobile,14078
USER_3175,Mobile,14079
USER_7376,Laptop,14080
USER_6260,Laptop,14081
USER_1886,Tablet,14082
USER_9802,Laptop,14083
USER_7395,Tablet,14084
USER_4854,Laptop,14085
USER_7686,Laptop,14086
USER_7470,Tablet,14087
USER_3847,Tablet,14088
USER_2820,Tablet,14089
USER_4175,Laptop,14090
USER_4132,Tablet,14091
USER_7058,Laptop,14092
USER_1613,Laptop,14093
USER_9788,Laptop,14094
USER_9267,Tablet,14095
USER_4888,Mobile,14096
USER_2328,Laptop,14097
USER_6539,Tablet,14098
USER_1631,Mobile,14099
USER_2738,Mobile,14100
USER_7091,Mobile,14101
USER_9235,Laptop,14102
USER_5439,Tablet,14103
USER_7083,Laptop,14104
USER_5989,Mobile,14105
USER_8815,Mobile,14106
USER_6226,Tablet,14107
USER_4817,Laptop,14108
USER_4377,Tablet,14109
USER_4292,Tablet,14110
USER_7060,Tablet,14111
USER_5658,Laptop,14112
USER_5898,Tablet,14113
USER_8724,Mobile,14114
USER_2145,Tablet,14115
USER_6364,Laptop,14116
USER_5351,Tablet,14117
USER_2046,Mobile,14118
USER_6201,Mobile,14119
USER_9042,Tablet,14120
USER_9848,Laptop,14121
USER_9967,Mobile,14122
USER_1252,Laptop,14123
USER_5029,Tablet,14124
USER_5221,Tablet,14125
USER_8342,Laptop,14126
USER_3586,Mobile,14127
USER_3743,Mobile,14128
USER_8010,Tablet,14129
USER_2414,Tablet,14130
USER_7499,Tablet,14131
USER_1678,Laptop,14132
USER_9538,Laptop,14133
USER_3210,Tablet,14134
USER_1837,Tablet,14135
USER_9854,Tablet,14136
USER_5262,Mobile,14137
USER_6863,Laptop,14138
USER_8039,Mobile,14139
USER_5070,Mobile,14140
USER_4302,Laptop,14141
USER_2354,Laptop,14142
USER_4631,Laptop,14143
USER_3706,Mobile,14144
USER_5090,Laptop,14145
USER_2856,Tablet,14146
USER_7048,Mobile,14147
USER_8112,Mobile,14148
USER_7882,Laptop,14149
USER_9271,Tablet,14150
USER_6934,Laptop,14151
USER_3226,Laptop,14152
USER_9864,Mobile,14153
USER_6247,Laptop,14154
USER_4319,Laptop,14155
USER_3279,Mobile,14156
USER_7918,Laptop,14157
USER_6557,Laptop,14158
USER_1902,Laptop,14159
USER_7692,Mobile,14160
USER_3979,Mobile,14161
USER_1500,Laptop,14162
USER_4127,Tablet,14163
USER_8923,Mobile,14164
USER_5664,Mobile,14165
USER_8311,Tablet,14166
USER_8457,Mobile,14167
USER_4303,Mobile,14168
USER_4066,Laptop,14169
USER_4581,Laptop,14170
USER_5798,Laptop,14171
USER_2063,Mobile,14172
USER_5874,Laptop,14173
USER_1124,Mobile,14174
USER_5282,Mobile,14175
USER_6663,Mobile,14176
USER_3800,Mobile,14177
USER_5653,Laptop,14178
USER_7068,Tablet,14179
USER_7887,Mobile,14180
USER_3879,Laptop,14181
USER_8084,Tablet,14182
USER_9154,Tablet,14183
USER_1481,Tablet,14184
USER_4119,Tablet,14185
USER_4450,Laptop,14186
USER_7506,Tablet,14187
USER_9893,Tablet,14188
USER_9640,Laptop,14189
USER_6963,Laptop,14190
USER_9744,Tablet,14191
USER_2513,Tablet,14192
USER_8427,Tablet,14193
USER_8680,Tablet,14194
USER_5644,Mobile,14195
USER_4585,Laptop,14196
USER_6659,Mobile,14197
USER_3865,Mobile,14198
USER_5925,Mobile,14199
USER_3169,Tablet,14200
USER_4832,Tablet,14201
USER_3349,Mobile,14202
USER_8828,Mobile,14203
USER_6994,Laptop,14204
USER_4406,Laptop,14205
USER_1340,Laptop,14206
USER_3046,Laptop,14207
USER_9826,Laptop,14208
USER_7151,Mobile,14209
USER_9003,Laptop,14210
USER_5233,Mobile,14211
USER_2758,Tablet,14212
USER_7177,Mobile,14213
USER_9539,Mobile,14214
USER_8897,Mobile,14215
USER_4641,Tablet,14216
USER_4506,Tablet,14217
USER_7626,Tablet,14218
USER_7794,Tablet,14219
USER_6516,Tablet,14220
USER_3202,Tablet,14221
USER_5890,Laptop,14222
USER_1750,Laptop,14223
USER_3783,Tablet,14224
USER_3308,Mobile,14225
USER_3320,Laptop,14226
USER_6095,Tablet,14227
USER_1236,Mobile,14228
USER_4065,Tablet,14229
USER_4332,Tablet,14230
USER_6800,Mobile,14231
USER_3002,Mobile,14232
USER_6686,Mobile,14233
USER_9849,Laptop,14234
USER_5674,Laptop,14235
USER_1786,Laptop,14236
USER_4361,Laptop,14237
USER_5137,Tablet,14238
USER_2054,Tablet,14239
USER_4377,Laptop,14240
USER_5607,Mobile,14241
USER_5581,Laptop,14242
USER_2828,Tablet,14243
USER_4137,Mobile,14244
USER_9831,Laptop,14245
USER_4629,Tablet,14246
USER_3567,Mobile,14247
USER_6082,Tablet,14248
USER_5324,Mobile,14249
USER_9007,Mobile,14250
USER_9208,Tablet,14251
USER_2056,Mobile,14252
USER_4225,Tablet,14253
USER_8331,Laptop,14254
USER_5273,Laptop,14255
USER_9525,Tablet,14256
USER_2693,Mobile,14257
USER_8696,Laptop,14258
USER_3955,Laptop,14259
USER_2633,Tablet,14260
USER_2226,Tablet,14261
USER_1604,Tablet,14262
USER_4041,Laptop,14263
USER_3855,Tablet,14264
USER_2883,Mobile,14265
USER_3044,Laptop,14266
USER_7098,Tablet,14267
USER_9661,Tablet,14268
USER_2176,Laptop,14269
USER_6749,Laptop,14270
USER_1632,Laptop,14271
USER_9268,Laptop,14272
USER_8876,Laptop,14273
USER_5376,Tablet,14274
USER_5837,Tablet,14275
USER_2473,Laptop,14276
USER_9662,Mobile,14277
USER_1581,Laptop,14278
USER_1760,Tablet,14279
USER_8081,Mobile,14280
USER_6775,Mobile,14281
USER_6393,Tablet,14282
USER_9965,Mobile,14283
USER_4187,Mobile,14284
USER_5938,Tablet,14285
USER_1773,Mobile,14286
USER_4276,Tablet,14287
USER_2700,Laptop,14288
USER_3384,Mobile,14289
USER_2962,Laptop,14290
USER_6217,Laptop,14291
USER_1878,Laptop,14292
USER_5959,Laptop,14293
USER_9381,Mobile,14294
USER_7228,Mobile,14295
USER_3792,Laptop,14296
USER_4392,Tablet,14297
USER_4291,Tablet,14298
USER_1047,Tablet,14299
USER_8642,Tablet,14300
USER_4331,Laptop,14301
USER_9196,Laptop,14302
USER_2999,Laptop,14303
USER_7353,Laptop,14304
USER_9785,Mobile,14305
USER_2968,Tablet,14306
USER_5495,Tablet,14307
USER_6038,Tablet,14308
USER_1368,Mobile,14309
USER_2078,Mobile,14310
USER_8146,Tablet,14311
USER_4055,Tablet,14312
USER_6344,Tablet,14313
USER_8448,Tablet,14314
USER_9515,Laptop,14315
USER_3571,Tablet,14316
USER_4498,Tablet,14317
USER_5290,Mobile,14318
USER_6936,Laptop,14319
USER_3549,Laptop,14320
USER_7192,Laptop,14321
USER_5990,Laptop,14322
USER_7550,Laptop,14323
USER_9289,Mobile,14324
USER_2967,Laptop,14325
USER_5809,Laptop,14326
USER_5190,Laptop,14327
USER_1303,Tablet,14328
USER_5869,Mobile,14329
USER_3072,Tablet,14330
USER_3876,Laptop,14331
USER_2547,Mobile,14332
USER_9898,Tablet,14333
USER_3689,Tablet,14334
USER_2336,Tablet,14335
USER_2365,Mobile,14336
USER_1581,Tablet,14337
USER_8702,Mobile,14338
USER_8106,Tablet,14339
USER_7308,Tablet,14340
USER_8066,Mobile,14341
USER_6506,Mobile,14342
USER_2354,Tablet,14343
USER_5167,Laptop,14344
USER_7431,Tablet,14345
USER_9860,Mobile,14346
USER_5716,Tablet,14347
USER_1904,Laptop,14348
USER_8702,Tablet,14349
USER_8531,Tablet,14350
USER_1339,Tablet,14351
USER_7355,Tablet,14352
USER_7712,Laptop,14353
USER_8936,Laptop,14354
USER_9007,Laptop,14355
USER_2756,Laptop,14356
USER_4801,Mobile,14357
USER_3737,Laptop,14358
USER_9029,Tablet,14359
USER_7821,Mobile,14360
USER_7134,Mobile,14361
USER_7566,Laptop,14362
USER_5214,Mobile,14363
USER_1116,Tablet,14364
USER_4906,Laptop,14365
USER_8181,Mobile,14366
USER_4207,Laptop,14367
USER_3204,Mobile,14368
USER_9311,Mobile,14369
USER_5200,Tablet,14370
USER_7298,Mobile,14371
USER_1027,Tablet,14372
USER_2623,Tablet,14373
USER_8235,Tablet,14374
USER_4813,Tablet,14375
USER_7655,Mobile,14376
USER_3966,Mobile,14377
USER_4047,Laptop,14378
USER_5344,Tablet,14379
USER_8394,Laptop,14380
USER_6820,Tablet,14381
USER_9073,Mobile,14382
USER_5845,Tablet,14383
USER_6037,Mobile,14384
USER_8695,Tablet,14385
USER_8975,Laptop,14386
USER_7592,Mobile,14387
USER_8081,Laptop,14388
USER_9613,Mobile,14389
USER_1260,Tablet,14390
USER_6052,Mobile,14391
USER_4419,Laptop,14392
USER_4245,Laptop,14393
USER_7102,Laptop,14394
USER_8817,Tablet,14395
USER_1073,Mobile,14396
USER_9343,Tablet,14397
USER_4229,Tablet,14398
USER_4355,Laptop,14399
USER_7858,Mobile,14400
USER_9536,Laptop,14401
USER_1984,Tablet,14402
USER_6265,Mobile,14403
USER_6782,Tablet,14404
USER_1655,Mobile,14405
USER_2298,Laptop,14406
USER_8287,Tablet,14407
USER_2611,Tablet,14408
USER_1648,Mobile,14409
USER_4875,Laptop,14410
USER_4932,Mobile,14411
USER_2790,Tablet,14412
USER_2644,Laptop,14413
USER_4773,Laptop,14414
USER_2042,Laptop,14415
USER_5887,Mobile,14416
USER_3316,Laptop,14417
USER_4483,Tablet,14418
USER_1026,Tablet,14419
USER_5061,Laptop,14420
USER_1728,Mobile,14421
USER_1761,Mobile,14422
USER_2449,Laptop,14423
USER_5527,Tablet,14424
USER_8573,Mobile,14425
USER_6710,Laptop,14426
USER_8766,Laptop,14427
USER_9691,Mobile,14428
USER_8641,Tablet,14429
USER_3282,Tablet,14430
USER_5178,Laptop,14431
USER_5171,Laptop,14432
USER_5089,Mobile,14433
USER_7462,Tablet,14434
USER_9391,Mobile,14435
USER_4705,Laptop,14436
USER_6607,Tablet,14437
USER_5088,Mobile,14438
USER_8271,Laptop,14439
USER_2744,Tablet,14440
USER_7978,Laptop,14441
USER_4629,Laptop,14442
USER_5469,Laptop,14443
USER_6891,Mobile,14444
USER_7170,Mobile,14445
USER_6760,Mobile,14446
USER_4210,Tablet,14447
USER_8130,Mobile,14448
USER_6660,Mobile,14449
USER_5009,Laptop,14450
USER_5645,Mobile,14451
USER_1432,Mobile,14452
USER_7098,Laptop,14453
USER_2792,Laptop,14454
USER_8616,Laptop,14455
USER_6283,Tablet,14456
USER_3260,Laptop,14457
USER_8255,Tablet,14458
USER_1546,Mobile,14459
USER_3551,Laptop,14460
USER_2600,Laptop,14461
USER_9391,Tablet,14462
USER_5900,Tablet,14463
USER_9793,Mobile,14464
USER_2667,Mobile,14465
USER_7078,Laptop,14466
USER_7044,Laptop,14467
USER_9760,Mobile,14468
USER_7775,Mobile,14469
USER_1607,Tablet,14470
USER_5380,Tablet,14471
USER_6187,Tablet,14472
USER_5942,Laptop,14473
USER_8285,Laptop,14474
USER_4757,Tablet,14475
USER_2326,Tablet,14476
USER_2169,Laptop,14477
USER_7581,Laptop,14478
USER_5313,Mobile,14479
USER_4973,Mobile,14480
USER_8085,Mobile,14481
USER_1121,Laptop,14482
USER_8466,Mobile,14483
USER_4495,Tablet,14484
USER_9797,Tablet,14485
USER_2688,Laptop,14486
USER_5428,Mobile,14487
USER_8092,Laptop,14488
USER_3335,Tablet,14489
USER_7454,Laptop,14490
USER_7291,Tablet,14491
USER_2570,Tablet,14492
USER_7716,Mobile,14493
USER_6076,Mobile,14494
USER_6339,Mobile,14495
USER_8855,Tablet,14496
USER_7680,Tablet,14497
USER_3932,Tablet,14498
USER_5236,Laptop,14499
USER_9837,Mobile,14500
USER_7685,Mobile,14501
USER_7133,Mobile,14502
USER_2002,Laptop,14503
USER_2294,Mobile,14504
USER_6745,Laptop,14505
USER_8419,Mobile,14506
USER_2572,Mobile,14507
USER_9191,Laptop,14508
USER_5019,Mobile,14509
USER_1276,Mobile,14510
USER_3355,Laptop,14511
USER_9323,Mobile,14512
USER_5079,Laptop,14513
USER_2109,Laptop,14514
USER_4708,Mobile,14515
USER_8818,Mobile,14516
USER_1655,Tablet,14517
USER_6648,Laptop,14518
USER_5232,Laptop,14519
USER_8352,Mobile,14520
USER_2093,Mobile,14521
USER_8498,Tablet,14522
USER_2064,Laptop,14523
USER_4344,Laptop,14524
USER_9277,Mobile,14525
USER_5806,Tablet,14526
USER_7359,Mobile,14527
USER_9593,Mobile,14528
USER_9543,Laptop,14529
USER_6351,Laptop,14530
USER_2920,Mobile,14531
USER_5692,Tablet,14532
USER_3696,Mobile,14533
USER_7633,Mobile,14534
USER_8837,Laptop,14535
USER_3216,Tablet,14536
USER_2421,Tablet,14537
USER_1473,Laptop,14538
USER_8136,Mobile,14539
USER_4751,Mobile,14540
USER_1889,Laptop,14541
USER_1168,Tablet,14542
USER_8384,Tablet,14543
USER_2470,Laptop,14544
USER_5788,Mobile,14545
USER_6471,Tablet,14546
USER_9254,Tablet,14547
USER_8464,Tablet,14548
USER_6962,Tablet,14549
USER_4582,Tablet,14550
USER_5865,Laptop,14551
USER_3148,Tablet,14552
USER_2234,Mobile,14553
USER_1362,Tablet,14554
USER_7997,Mobile,14555
USER_2677,Mobile,14556
USER_9749,Mobile,14557
USER_1044,Laptop,14558
USER_1467,Laptop,14559
USER_4129,Laptop,14560
USER_4896,Mobile,14561
USER_1623,Tablet,14562
USER_8201,Laptop,14563
USER_4465,Mobile,14564
USER_7616,Tablet,14565
USER_7789,Laptop,14566
USER_7771,Mobile,14567
USER_6971,Tablet,14568
USER_8218,Laptop,14569
USER_7665,Laptop,14570
USER_5302,Laptop,14571
USER_2711,Laptop,14572
USER_5018,Tablet,14573
USER_3720,Laptop,14574
USER_4544,Mobile,14575
USER_2947,Mobile,14576
USER_6908,Laptop,14577
USER_7297,Tablet,14578
USER_9357,Laptop,14579
USER_9695,Tablet,14580
USER_4351,Mobile,14581
USER_7841,Tablet,14582
USER_5400,Mobile,14583
USER_3784,Laptop,14584
USER_8942,Laptop,14585
USER_7648,Mobile,14586
USER_6802,Laptop,14587
USER_8869,Mobile,14588
USER_2300,Tablet,14589
USER_8283,Laptop,14590
USER_8625,Tablet,14591
USER_7445,Laptop,14592
USER_8941,Laptop,14593
USER_1991,Laptop,14594
USER_9435,Tablet,14595
USER_8632,Tablet,14596
USER_2876,Laptop,14597
USER_5406,Laptop,14598
USER_4647,Mobile,14599
USER_8473,Tablet,14600
USER_1614,Tablet,14601
USER_1676,Mobile,14602
USER_3057,Tablet,14603
USER_8663,Laptop,14604
USER_4144,Tablet,14605
USER_7676,Laptop,14606
USER_5506,Laptop,14607
USER_5388,Tablet,14608
USER_7112,Laptop,14609
USER_2073,Laptop,14610
USER_8454,Tablet,14611
USER_1571,Mobile,14612
USER_5767,Tablet,14613
USER_3481,Mobile,14614
USER_6051,Mobile,14615
USER_9535,Mobile,14616
USER_6569,Mobile,14617
USER_1620,Laptop,14618
USER_6349,Tablet,14619
USER_3513,Laptop,14620
USER_4786,Tablet,14621
USER_4455,Tablet,14622
USER_9859,Mobile,14623
USER_4213,Mobile,14624
USER_4282,Mobile,14625
USER_5525,Laptop,14626
USER_3675,Laptop,14627
USER_9110,Mobile,14628
USER_8787,Mobile,14629
USER_2341,Laptop,14630
USER_4259,Laptop,14631
USER_8189,Laptop,14632
USER_4808,Laptop,14633
USER_4663,Mobile,14634
USER_7737,Tablet,14635
USER_8602,Tablet,14636
USER_9985,Tablet,14637
USER_7824,Mobile,14638
USER_2810,Laptop,14639
USER_2953,Mobile,14640
USER_8468,Mobile,14641
USER_9201,Mobile,14642
USER_6179,Tablet,14643
USER_2882,Tablet,14644
USER_3362,Laptop,14645
USER_6689,Tablet,14646
USER_1117,Laptop,14647
USER_1598,Tablet,14648
USER_3620,Laptop,14649
USER_3036,Mobile,14650
USER_3781,Laptop,14651
USER_4604,Laptop,14652
USER_8115,Laptop,14653
USER_3410,Mobile,14654
USER_7441,Mobile,14655
USER_4073,Tablet,14656
USER_4822,Mobile,14657
USER_5037,Laptop,14658
USER_8281,Mobile,14659
USER_5285,Laptop,14660
USER_3840,Laptop,14661
USER_4384,Mobile,14662
USER_7489,Laptop,14663
USER_5289,Laptop,14664
USER_9590,Mobile,14665
USER_5817,Mobile,14666
USER_7276,Mobile,14667
USER_9709,Tablet,14668
USER_3425,Laptop,14669
USER_5368,Mobile,14670
USER_1701,Tablet,14671
USER_6694,Laptop,14672
USER_5231,Laptop,14673
USER_7475,Laptop,14674
USER_3294,Laptop,14675
USER_1175,Mobile,14676
USER_3272,Mobile,14677
USER_3818,Tablet,14678
USER_7222,Mobile,14679
USER_5072,Mobile,14680
USER_1475,Tablet,14681
USER_5875,Tablet,14682
USER_4200,Laptop,14683
USER_9591,Laptop,14684
USER_8707,Laptop,14685
USER_4039,Mobile,14686
USER_3601,Mobile,14687
USER_1602,Mobile,14688
USER_2259,Laptop,14689
USER_5785,Mobile,14690
USER_4253,Tablet,14691
USER_6525,Mobile,14692
USER_6973,Mobile,14693
USER_5217,Laptop,14694
USER_5450,Mobile,14695
USER_9173,Mobile,14696
USER_4104,Laptop,14697
USER_9380,Laptop,14698
USER_6335,Tablet,14699
USER_8238,Laptop,14700
USER_3058,Laptop,14701
USER_3572,Laptop,14702
USER_8138,Laptop,14703
USER_2552,Laptop,14704
USER_2206,Tablet,14705
USER_7671,Mobile,14706
USER_3323,Mobile,14707
USER_2945,Tablet,14708
USER_4405,Laptop,14709
USER_7762,Tablet,14710
USER_3768,Laptop,14711
USER_7543,Mobile,14712
USER_5398,Laptop,14713
USER_3700,Laptop,14714
USER_5934,Mobile,14715
USER_8143,Tablet,14716
USER_1453,Tablet,14717
USER_2797,Mobile,14718
USER_8369,Mobile,14719
USER_3473,Laptop,14720
USER_9420,Tablet,14721
USER_4020,Tablet,14722
USER_8338,Tablet,14723
USER_7167,Laptop,14724
USER_6810,Mobile,14725
USER_7840,Mobile,14726
USER_3367,Tablet,14727
USER_6639,Tablet,14728
