Device_ID,User_ID,Device_Type
12148,USER_5063,Tablet
12149,USER_5106,Mobile
12150,USER_6717,Mobile
12151,USER_2527,Mobile
12152,USER_5459,Mobile
12153,USER_2455,Tablet
12154,USER_4637,Laptop
12155,USER_3790,Mobile
12156,USER_2043,Tablet
12157,USER_3854,Tablet
12158,USER_2306,Mobile
12159,USER_8511,Laptop
12160,USER_2087,Mobile
12161,USER_5483,Mobile
12162,USER_2639,Mobile
12163,USER_9550,Laptop
12164,USER_2775,Mobile
12165,USER_7937,Laptop
12166,USER_7228,Tablet
12167,USER_5550,Mobile
12168,USER_3170,Laptop
12169,USER_3276,Laptop
12170,USER_5558,Mobile
12171,USER_7946,Mobile
12172,USER_3293,Tablet
12173,USER_4730,Mobile
12174,USER_1293,Mobile
12175,USER_4204,Tablet
12176,USER_5445,Laptop
12177,USER_2896,Tablet
12178,USER_9752,Mobile
12179,USER_1026,Mobile
12180,USER_1213,Tablet
12181,USER_5055,Tablet
12182,USER_7180,Tablet
12183,USER_1522,Tablet
12184,USER_1119,Tablet
12185,USER_1604,Laptop
12186,USER_1442,Mobile
12187,USER_5096,Laptop
12188,USER_8042,Mobile
12189,USER_4993,Tablet
12190,USER_7941,Tablet
12191,USER_2316,Tablet
12192,USER_1956,Mobile
12193,USER_4815,Laptop
12194,USER_6235,Mobile
12195,USER_2040,Tablet
12196,USER_9230,Tablet
12197,USER_9675,Mobile
12198,USER_3251,Laptop
12199,USER_7243,Mobile
12200,USER_9111,Tablet
12201,USER_3941,Tablet
12202,USER_8175,Mobile
12203,USER_7476,Tablet
12204,USER_8546,Tablet
12205,USER_1468,Mobile
12206,USER_8664,Tablet
12207,USER_8709,Mobile
12208,USER_5590,Tablet
12209,USER_7764,Mobile
12210,USER_7144,Mobile
12211,USER_5294,Tablet
12212,USER_7433,Laptop
12213,USER_9935,Tablet
12214,USER_1687,Tablet
12215,USER_5796,Tablet
12216,USER_3818,Mobile
12217,USER_7437,Laptop
12218,USER_4030,Laptop
12219,USER_2549,Tablet
12220,USER_4645,Laptop
12221,USER_5810,Tablet
12222,USER_3970,Mobile
12223,USER_6398,Laptop
12224,USER_1105,Laptop
12225,USER_1277,Tablet
12226,USER_4643,Laptop
12227,USER_8031,Tablet
12228,USER_8164,Mobile
12229,USER_6301,Laptop
12230,USER_5491,Laptop
12231,USER_1169,Tablet
12232,USER_6919,Laptop
12233,USER_5623,Mobile
12234,USER_4934,Laptop
12235,USER_6098,Mobile
12236,USER_2771,Tablet
12237,USER_9322,Laptop
12238,USER_8558,Tablet
12239,USER_4971,Tablet
12240,USER_7383,Mobile
12241,USER_6879,Laptop
12242,USER_5293,Laptop
12243,USER_7118,Mobile
12244,USER_6074,Tablet
12245,USER_6497,Laptop
12246,USER_9202,Mobile
12247,USER_4801,Laptop
12248,USER_2418,Mobile
12249,USER_1693,Mobile
12250,USER_6153,Tablet
12251,USER_5792,Laptop
12252,USER_7723,Tablet
12253,USER_8894,Mobile
12254,USER_2592,Laptop
12255,USER_8142,Tablet
12256,USER_2559,Tablet
12257,USER_6386,Mobile
12258,USER_5104,Tablet
12259,USER_6471,Laptop
12260,USER_2032,Tablet
12261,USER_1780,Laptop
12262,USER_7732,Laptop
12263,USER_9993,Mobile
12264,USER_8813,Tablet
12265,USER_8311,Laptop
12266,USER_7794,Mobile
12267,USER_1976,Laptop
12268,USER_1559,Laptop
12269,USER_5522,Tablet
12270,USER_8860,Laptop
12271,USER_2164,Laptop
12272,USER_9517,Mobile
12273,USER_1502,Mobile
12274,USER_9888,Laptop
12275,USER_1471,Laptop
12276,USER_9334,Tablet
12277,USER_5957,Tablet
12278,USER_9904,Mobile
12279,USER_8422,Tablet
12280,USER_4599,Laptop
12281,USER_5422,Mobile
12282,USER_9445,Mobile
12283,USER_9033,Laptop
12284,USER_5973,Mobile
12285,USER_6134,Laptop
12286,USER_9895,Laptop
12287,USER_4364,Laptop
12288,USER_4266,Laptop
12289,USER_7064,Laptop
12290,USER_1325,Laptop
12291,USER_4539,Mobile
12292,USER_3283,Laptop
12293,USER_3367,Laptop
12294,USER_2662,Mobile
12295,USER_1176,Laptop
12296,USER_2596,Tablet
12297,USER_1166,Tablet
12298,USER_2966,Mobile
12299,USER_6714,Tablet
12300,USER_6967,Tablet
12301,USER_6490,Tablet
12302,USER_4491,Mobile
12303,USER_2973,Tablet
12304,USER_8421,Tablet
12305,USER_4338,Laptop
12306,USER_4228,Mobile
12307,USER_3062,Laptop
12308,USER_3401,Mobile
12309,USER_3996,Laptop
12310,USER_4690,Tablet
12311,USER_1344,Mobile
12312,USER_6534,Laptop
12313,USER_4881,Tablet
12314,USER_2467,Mobile
12315,USER_3688,Mobile
12316,USER_9316,Mobile
12317,USER_6116,Tablet
12318,USER_2938,Laptop
12319,USER_5756,Laptop
12320,USER_1365,Laptop
12321,USER_5279,Laptop
12322,USER_8403,Mobile
12323,USER_1505,Tablet
12324,USER_8957,Laptop
12325,USER_2772,Tablet
12326,USER_1731,Mobile
12327,USER_2908,Tablet
12328,USER_4480,Laptop
12329,USER_1002,Mobile
12330,USER_5839,Tablet
12331,USER_1376,Laptop
12332,USER_9095,Laptop
12333,USER_5954,Laptop
12334,USER_4816,Mobile
12335,USER_6983,Mobile
12336,USER_8595,Mobile
12337,USER_2088,Tablet
12338,USER_7290,Mobile
12339,USER_3176,Tablet
12340,USER_7396,Mobile
12341,USER_1130,Tablet
12342,USER_5964,Mobile
12343,USER_6144,Laptop
12344,USER_6793,Laptop
12345,USER_3384,Tablet
12346,USER_9421,Laptop
12347,USER_3991,Tablet
12348,USER_7782,Mobile
12349,USER_5932,Mobile
12350,USER_7584,Laptop
12351,USER_3431,Tablet
12352,USER_2830,Tablet
12353,USER_5436,Laptop
12354,USER_8605,Mobile
12355,USER_8967,Tablet
12356,USER_6816,Tablet
12357,USER_8872,Tablet
12358,USER_6616,Mobile
12359,USER_1864,Tablet
12360,USER_6984,Laptop
12361,USER_7977,Tablet
12362,USER_7019,Laptop
12363,USER_2477,Laptop
12364,USER_9585,Mobile
12365,USER_6975,Mobile
12366,USER_8612,Laptop
12367,USER_4004,Tablet
12368,USER_9046,Tablet
12369,USER_1001,Tablet
12370,USER_7261,Tablet
12371,USER_2769,Laptop
12372,USER_1935,Mobile
12373,USER_2840,Laptop
12374,USER_6929,Tablet
12375,USER_9830,Tablet
12376,USER_9557,Mobile
12377,USER_3967,Mobile
12378,USER_7085,Tablet
12379,USER_5894,Mobile
12380,USER_3912,Tablet
12381,USER_1913,Mobile
12382,USER_8605,Laptop
12383,USER_2120,Tablet
12384,USER_7258,Laptop
12385,USER_8341,Laptop
12386,USER_4212,Mobile
12387,USER_2515,Tablet
12388,USER_7187,Laptop
12389,USER_3637,Laptop
12390,USER_7649,Mobile
12391,USER_2969,Tablet
12392,USER_9345,Tablet
12393,USER_5687,Mobile
12394,USER_8127,Laptop
12395,USER_9226,Laptop
12396,USER_5166,Tablet
12397,USER_9012,Mobile
12398,USER_5878,Tablet
12399,USER_7322,Laptop
12400,USER_3630,Laptop
12401,USER_9679,Tablet
12402,USER_3005,Mobile
12403,USER_4553,Mobile
12404,USER_9572,Mobile
12405,USER_6737,Laptop
12406,USER_1139,Laptop
12407,USER_5698,Tablet
12408,USER_5775,Laptop
12409,USER_9630,Tablet
12410,USER_3230,Laptop
12411,USER_8069,Tablet
12412,USER_2222,Mobile
12413,USER_9716,Tablet
12414,USER_3911,Tablet
12415,USER_8785,Mobile
12416,USER_5748,Tablet
12417,USER_9792,Mobile
12418,USER_8344,Mobile
12419,USER_5846,Laptop
12420,USER_5379,Tablet
12421,USER_3570,Tablet
12422,USER_7025,Mobile
12423,USER_1291,Tablet
12424,USER_3419,Tablet
12425,USER_6543,Tablet
12426,USER_8841,Laptop
12427,USER_4712,Mobile
12428,USER_9101,Mobile
12429,USER_5089,Laptop
12430,USER_6205,Laptop
12431,USER_5638,Mobile
12432,USER_9947,Mobile
12433,USER_6585,Tablet
12434,USER_9314,Mobile
12435,USER_6139,Mobile
12436,USER_1845,Tablet
12437,USER_1975,Tablet
12438,USER_7703,Laptop
12439,USER_5694,Tablet
12440,USER_7639,Laptop
12441,USER_5466,Laptop
12442,USER_6101,Mobile
12443,USER_6539,Laptop
12444,USER_3187,Laptop
12445,USER_7906,Tablet
12446,USER_3754,Tablet
12447,USER_8770,Tablet
12448,USER_3731,Tablet
12449,USER_5355,Tablet
12450,USER_7082,Mobile
12451,USER_6699,Tablet
12452,USER_3899,Tablet
12453,USER_2445,Laptop
12454,USER_1743,Mobile
12455,USER_5854,Laptop
12456,USER_3749,Mobile
12457,USER_2262,Mobile
12458,USER_1768,Tablet
12459,USER_3379,Tablet
12460,USER_4489,Tablet
12461,USER_6120,Mobile
12462,USER_1348,Tablet
12463,USER_4839,Laptop
12464,USER_8336,Laptop
12465,USER_8068,Tablet
12466,USER_3475,Mobile
12467,USER_8537,Tablet
12468,USER_7205,Laptop
12469,USER_6760,Tablet
12470,USER_3270,Mobile
12471,USER_6672,Tablet
12472,USER_3938,Tablet
12473,USER_3441,Mobile
12474,USER_1869,Mobile
12475,USER_8373,Tablet
12476,USER_6021,Mobile
12477,USER_6382,Mobile
12478,USER_1399,Tablet
12479,USER_6495,Tablet
12480,USER_8742,Laptop
12481,USER_4559,Mobile
12482,USER_8277,Mobile
12483,USER_4859,Mobile
12484,USER_8275,Laptop
12485,USER_9089,Tablet
12486,USER_8124,Tablet
12487,USER_7761,Mobile
12488,USER_1659,Laptop
12489,USER_5421,Laptop
12490,USER_8843,Laptop
12491,USER_3535,Laptop
12492,USER_2520,Tablet
12493,USER_6601,Mobile
12494,USER_6111,Tablet
12495,USER_7965,Laptop
12496,USER_8874,Laptop
12497,USER_7747,Mobile
12498,USER_2015,Mobile
12499,USER_6982,Tablet
12500,USER_4780,Mobile
12501,USER_5366,Tablet
12502,USER_9995,Laptop
12503,USER_8962,Tablet
12504,USER_6699,Mobile
12505,USER_9390,Mobile
12506,USER_3220,Mobile
12507,USER_4546,Tablet
12508,USER_5572,Tablet
12509,USER_3412,Mobile
12510,USER_8875,Tablet
12511,USER_3870,Mobile
12512,USER_3804,Tablet
12513,USER_1049,Laptop
12514,USER_4409,Tablet
12515,USER_1315,Laptop
12516,USER_8273,Laptop
12517,USER_6316,Mobile
12518,USER_8188,Laptop
12519,USER_3607,Laptop
12520,USER_8804,Laptop
12521,USER_8425,Mobile
12522,USER_7999,Laptop
12523,USER_4035,Laptop
12524,USER_8381,Tablet
12525,USER_6518,Tablet
12526,USER_1313,Laptop
12527,USER_2192,Mobile
12528,USER_5323,Tablet
12529,USER_4540,Tablet
12530,USER_6083,Tablet
12531,USER_9273,Mobile
12532,USER_2484,Tablet
12533,USER_8126,Mobile
12534,USER_3435,Mobile
12535,USER_7687,Laptop
12536,USER_3053,Mobile
12537,USER_4909,Mobile
12538,USER_7156,Laptop
12539,USER_6140,Tablet
12540,USER_7268,Laptop
12541,USER_6258,Mobile
12542,USER_5868,Tablet
12543,USER_8598,Mobile
12544,USER_1414,Mobile
12545,USER_6068,Mobile
12546,USER_7358,Laptop
12547,USER_2041,Tablet
12548,USER_2798,Laptop
12549,USER_1747,Tablet
12550,USER_1506,Tablet
12551,USER_7086,Tablet
12552,USER_8589,Tablet
12553,USER_9501,Laptop
12554,USER_6323,Tablet
12555,USER_7487,Laptop
12556,USER_3450,Mobile
12557,USER_7542,Mobile
12558,USER_1099,Tablet
12559,USER_7269,Tablet
12560,USER_7396,Laptop
12561,USER_2743,Laptop
12562,USER_9549,Mobile
12563,USER_6712,Mobile
12564,USER_2468,Laptop
12565,USER_2064,Mobile
12566,USER_1636,Mobile
12567,USER_6806,Mobile
12568,USER_2334,Laptop
12569,USER_9268,Mobile
12570,USER_9179,Laptop
12571,USER_7767,Tablet
12572,USER_7324,Tablet
12573,USER_5258,Mobile
12574,USER_6724,Tablet
12575,USER_9971,Tablet
12576,USER_1664,Tablet
12577,USER_8716,Tablet
12578,USER_8789,Laptop
12579,USER_4340,Tablet
12580,USER_4813,Laptop
12581,USER_1050,Laptop
12582,USER_1563,Tablet
12583,USER_2224,Laptop
12584,USER_8611,Mobile
12585,USER_9382,Mobile
12586,USER_4428,Mobile
12587,USER_8103,Laptop
12588,USER_1811,Tablet
12589,USER_7552,Tablet
12590,USER_4941,Tablet
12591,USER_5433,Mobile
12592,USER_6626,Tablet
12593,USER_1550,Laptop
12594,USER_8120,Mobile
12595,USER_8203,Laptop
12596,USER_8199,Laptop
12597,USER_8712,Tablet
12598,USER_1245,Tablet
12599,USER_4337,Mobile
12600,USER_1343,Mobile
12601,USER_5643,Mobile
12602,USER_5230,Tablet
12603,USER_1279,Laptop
12604,USER_5805,Tablet
12605,USER_6796,Tablet
12606,USER_9448,Mobile
12607,USER_8286,Laptop
12608,USER_4874,Tablet
12609,USER_5611,Laptop
12610,USER_6561,Tablet
12611,USER_6205,Mobile
12612,USER_4459,Tablet
12613,USER_8671,Mobile
12614,USER_6351,Mobile
12615,USER_8413,Tablet
12616,USER_9583,Tablet
12617,USER_2735,Tablet
12618,USER_1440,Mobile
12619,USER_1839,Mobile
12620,USER_7513,Laptop
12621,USER_1529,Mobile
12622,USER_6685,Tablet
12623,USER_4487,Laptop
12624,USER_5315,Tablet
12625,USER_5833,Mobile
12626,USER_8392,Tablet
12627,USER_7789,Mobile
12628,USER_9755,Mobile
12629,USER_3475,Laptop
12630,USER_6160,Laptop
12631,USER_5119,Laptop
12632,USER_6341,Mobile
12633,USER_6254,Tablet
12634,USER_3903,Laptop
12635,USER_9179,Tablet
12636,USER_4666,Laptop
12637,USER_8268,Mobile
12638,USER_6093,Tablet
12639,USER_3823,Tablet
12640,USER_8242,Mobile
12641,USER_3038,Laptop
12642,USER_3878,Mobile
12643,USER_1042,Mobile
12644,USER_6468,Laptop
12645,USER_9412,Tablet
12646,USER_9195,Tablet
12647,USER_7539,Mobile
12648,USER_1892,Mobile
12649,USER_8728,Laptop
12650,USER_7798,Laptop
12651,USER_4206,Laptop
12652,USER_6264,Mobile
12653,USER_4839,Tablet
12654,USER_5818,Laptop
12655,USER_8670,Mobile
12656,USER_6691,Tablet
12657,USER_2925,Mobile
12658,USER_4277,Mobile
12659,USER_4954,Laptop
12660,USER_6147,Tablet
12661,USER_7975,Tablet
12662,USER_5972,Tablet
12663,USER_3160,Mobile
12664,USER_7386,Mobile
12665,USER_2163,Mobile
12666,USER_2478,Laptop
12667,USER_1901,Mobile
12668,USER_9000,Mobile
12669,USER_6019,Laptop
12670,USER_5319,Tablet
12671,USER_6946,Tablet
12672,USER_2208,Mobile
12673,USER_9812,Tablet
12674,USER_1385,Tablet
12675,USER_5647,Tablet
12676,USER_5223,Mobile
12677,USER_9827,Tablet
12678,USER_7466,Tablet
12679,USER_2284,Tablet
12680,USER_4442,Laptop
12681,USER_4960,Mobile
12682,USER_5800,Laptop
12683,USER_8667,Mobile
12684,USER_8374,Mobile
12685,USER_2301,Mobile
12686,USER_1605,Tablet
12687,USER_1422,Laptop
12688,USER_3065,Mobile
12689,USER_9135,Laptop
12690,USER_1135,Mobile
12691,USER_4313,Mobile
12692,USER_7813,Mobile
12693,USER_3434,Mobile
12694,USER_9335,Tablet
12695,USER_8295,Mobile
12696,USER_8332,Laptop
12697,USER_9699,Laptop
12698,USER_7812,Tablet
12699,USER_8948,Mobile
12700,USER_5715,Mobile
12701,USER_8559,Laptop
12702,USER_7950,Tablet
12703,USER_4191,Mobile
12704,USER_2249,Laptop
12705,USER_8865,Mobile
12706,USER_2979,Tablet
12707,USER_3269,Mobile
12708,USER_6513,Laptop
12709,USER_4758,Tablet
12710,USER_1455,Tablet
12711,USER_8174,Tablet
12712,USER_2018,Tablet
12713,USER_2157,Laptop
12714,USER_9151,Laptop
12715,USER_2736,Tablet
12716,USER_5289,Tablet
12717,USER_6389,Laptop
12718,USER_1223,Mobile
12719,USER_5139,Mobile
12720,USER_4720,Tablet
12721,USER_9781,Laptop
12722,USER_4476,Tablet
12723,USER_2098,Mobile
12724,USER_9595,Tablet
12725,USER_6031,Mobile
12726,USER_8820,Laptop
12727,USER_4910,Laptop
12728,USER_1137,Laptop
12729,USER_1986,Mobile
12730,USER_8264,Tablet
12731,USER_2048,Tablet
12732,USER_8747,Laptop
12733,USER_3959,Tablet
12734,USER_9752,Tablet
12735,USER_9863,Laptop
12736,USER_1922,Mobile
12737,USER_7966,Mobile
12738,USER_4534,Laptop
12739,USER_5779,Laptop
12740,USER_6783,Tablet
12741,USER_7901,Mobile
12742,USER_4384,Laptop
12743,USER_8558,Laptop
12744,USER_9490,Mobile
12745,USER_4079,Tablet
12746,USER_1243,Laptop
12747,USER_6696,Laptop
12748,USER_3060,Tablet
12749,USER_3149,Mobile
12750,USER_2099,Mobile
12751,USER_9937,Laptop
12752,USER_4742,Laptop
12753,USER_7628,Laptop
12754,USER_5402,Tablet
12755,USER_6114,Laptop
12756,USER_1812,Tablet
12757,USER_9721,Tablet
12758,USER_2704,Laptop
12759,USER_7758,Tablet
12760,USER_4518,Mobile
12761,USER_7141,Tablet
12762,USER_8819,Tablet
12763,USER_7660,Mobile
12764,USER_6958,Tablet
12765,USER_2357,Mobile
12766,USER_2151,Tablet
12767,USER_9782,Laptop
12768,USER_2443,Tablet
12769,USER_4599,Mobile
12770,USER_5592,Laptop
12771,USER_3894,Laptop
12772,USER_7164,Mobile
12773,USER_7295,Laptop
12774,USER_1915,Mobile
12775,USER_5244,Tablet
12776,USER_8353,Tablet
12777,USER_6985,Mobile
12778,USER_8798,Mobile
12779,USER_4724,Laptop
12780,USER_9159,Tablet
12781,USER_1140,Tablet
12782,USER_8858,Laptop
12783,USER_5003,Laptop
12784,USER_6540,Mobile
12785,USER_8660,Mobile
12786,USER_2387,Mobile
12787,USER_3077,Mobile
12788,USER_8415,Laptop
12789,USER_6268,Laptop
12790,USER_1954,Laptop
12791,USER_4596,Mobile
12792,USER_1186,Tablet
12793,USER_8488,Tablet
12794,USER_3793,Tablet
12795,USER_6641,Tablet
12796,USER_1067,Tablet
12797,USER_8870,Tablet
12798,USER_4765,Mobile
12799,USER_6401,Laptop
12800,USER_2403,Tablet
12801,USER_8474,Laptop
12802,USER_2633,Mobile
12803,USER_7428,Mobile
12804,USER_3422,Mobile
12805,USER_9768,Laptop
12806,USER_2232,Tablet
12807,USER_8990,Tablet
12808,USER_7397,Mobile
12809,USER_5262,Laptop
12810,USER_1197,Mobile
12811,USER_7437,Tablet
12812,USER_3805,Tablet
12813,USER_3845,Laptop
12814,USER_2657,Mobile
12815,USER_2347,Laptop
12816,USER_2463,Tablet
12817,USER_4811,Tablet
12818,USER_3704,Tablet
12819,USER_3363,Laptop
12820,USER_2100,Mobile
12821,USER_7886,Mobile
12822,USER_7966,Tablet
12823,USER_5709,Laptop
12824,USER_5864,Laptop
12825,USER_3131,Laptop
12826,USER_6204,Tablet
12827,USER_7618,Tablet
12828,USER_9813,Tablet
12829,USER_9973,Tablet
12830,USER_7001,Mobile
12831,USER_5650,Tablet
12832,USER_1910,Mobile
12833,USER_8218,Tablet
12834,USER_8046,Tablet
12835,USER_7569,Mobile
12836,USER_8742,Tablet
12837,USER_6196,Laptop
12838,USER_2440,Tablet
12839,USER_7638,Mobile
12840,USER_6556,Laptop
12841,USER_4699,Laptop
12842,USER_7758,Laptop
12843,USER_1082,Mobile
12844,USER_3324,Laptop
12845,USER_5493,Laptop
12846,USER_9394,Laptop
12847,USER_2123,Laptop
12848,USER_6693,Mobile
12849,USER_7134,Laptop
12850,USER_7558,Mobile
12851,USER_6156,Tablet
12852,USER_5687,Tablet
12853,USER_9911,Laptop
12854,USER_8699,Tablet
12855,USER_9014,Laptop
12856,USER_6242,Laptop
12857,USER_7115,Tablet
12858,USER_4116,Mobile
12859,USER_4158,Tablet
12860,USER_5973,Tablet
12861,USER_4379,Tablet
12862,USER_4731,Laptop
12863,USER_7021,Laptop
12864,USER_6177,Mobile
12865,USER_2824,Laptop
12866,USER_1023,Laptop
12867,USER_1732,Mobile
12868,USER_6475,Mobile
12869,USER_3772,Tablet
12870,USER_2436,Tablet
12871,USER_4864,Laptop
12872,USER_7289,Laptop
12873,USER_1542,Laptop
12874,USER_1715,Tablet
12875,USER_9745,Tablet
12876,USER_6990,Tablet
12877,USER_2645,Mobile
12878,USER_3748,Laptop
12879,USER_9005,Mobile
12880,USER_5538,Tablet
12881,USER_3692,Laptop
12882,USER_2359,Tablet
12883,USER_2892,Laptop
12884,USER_6909,Mobile
12885,USER_5557,Tablet
12886,USER_6316,Laptop
12887,USER_9678,Laptop
12888,USER_4274,Tablet
12889,USER_5677,Laptop
12890,USER_7901,Tablet
12891,USER_3701,Laptop
12892,USER_1771,Laptop
12893,USER_5251,Mobile
12894,USER_5748,Mobile
12895,USER_4576,Tablet
12896,USER_9408,Tablet
12897,USER_1536,Mobile
12898,USER_1886,Mobile
12899,USER_4248,Tablet
12900,USER_7508,Mobile
12901,USER_9108,Mobile
12902,USER_2982,Tablet
12903,USER_8014,Laptop
12904,USER_6690,Mobile
12905,USER_8615,Mobile
12906,USER_2177,Laptop
12907,USER_7278,Laptop
12908,USER_7139,Laptop
12909,USER_6428,Tablet
12910,USER_8692,Laptop
12911,USER_4509,Laptop
12912,USER_8200,Tablet
12913,USER_6334,Tablet
12914,USER_6132,Mobile
12915,USER_9223,Tablet
12916,USER_5624,Mobile
12917,USER_1267,Laptop
12918,USER_2448,Tablet
12919,USER_9228,Mobile
12920,USER_7244,Laptop
12921,USER_5002,Mobile
12922,USER_4561,Tablet
12923,USER_4219,Laptop
12924,USER_6030,Tablet
12925,USER_5038,Tablet
12926,USER_1474,Tablet
12927,USER_9384,Tablet
12928,USER_2021,Laptop
12929,USER_7706,Mobile
12930,USER_6253,Tablet
12931,USER_6176,Mobile
12932,USER_6764,Mobile
12933,USER_7983,Mobile
12934,USER_5926,Laptop
12935,USER_9484,Laptop
12936,USER_8786,Tablet
12937,USER_8486,Mobile
12938,USER_1607,Mobile
12939,USER_8513,Tablet
12940,USER_7275,Laptop
12941,USER_9669,Mobile
12942,USER_7782,Tablet
12943,USER_1657,Tablet
12944,USER_8428,Tablet
12945,USER_3590,Laptop
12946,USER_7387,Laptop
12947,USER_1776,Mobile
12948,USER_8398,Mobile
12949,USER_1793,Tablet
12950,USER_5923,Mobile
12951,USER_1310,Laptop
12952,USER_2958,Mobile
12953,USER_8320,Laptop
12954,USER_9730,Laptop
12955,USER_2930,Laptop
12956,USER_9620,Mobile
12957,USER_3231,Laptop
12958,USER_1240,Tablet
12959,USER_9600,Laptop
12960,USER_3359,Laptop
12961,USER_9035,Laptop
12962,USER_7567,Laptop
12963,USER_2833,Tablet
12964,USER_7718,Mobile
12965,USER_6976,Mobile
12966,USER_6653,Tablet
12967,USER_5511,Laptop
12968,USER_4563,Tablet
12969,USER_6840,Laptop
12970,USER_1142,Mobile
12971,USER_4980,Mobile
12972,USER_9899,Mobile
12973,USER_5197,Laptop
12974,USER_7495,Tablet
12975,USER_5852,Mobile
12976,USER_1755,Tablet
12977,USER_3254,Laptop
12978,USER_2750,Tablet
12979,USER_2832,Tablet
12980,USER_5419,Tablet
12981,USER_6622,Laptop
12982,USER_2148,Mobile
12983,USER_4542,Laptop
12984,USER_5816,Laptop
12985,USER_3025,Tablet
12986,USER_7232,Tablet
12987,USER_7720,Tablet
12988,USER_7246,Laptop
12989,USER_4034,Laptop
12990,USER_1276,Laptop
12991,USER_5161,Mobile
12992,USER_2205,Tablet
12993,USER_6872,Laptop
12994,USER_8039,Laptop
12995,USER_9465,Tablet
12996,USER_6606,Laptop
12997,USER_1337,Mobile
12998,USER_7501,Tablet
12999,USER_2995,Laptop
13000,USER_4309,Mobile
13001,USER_5175,Mobile
13002,USER_6102,Laptop
13003,USER_8424,Tablet
13004,USER_7880,Laptop
13005,USER_3828,Mobile
13006,USER_7568,Laptop
13007,USER_1917,Tablet
13008,USER_4603,Mobile
13009,USER_5690,Mobile
13010,USER_4188,Tablet
13011,USER_2649,Laptop
13012,USER_5375,Mobile
13013,USER_5518,Laptop
13014,USER_2715,Laptop
13015,USER_7469,Mobile
13016,USER_2401,Tablet
13017,USER_1813,Mobile
13018,USER_5205,Laptop
13019,USER_2845,Tablet
13020,USER_4901,Mobile
13021,USER_8792,Laptop
13022,USER_2852,Laptop
13023,USER_7077,Tablet
13024,USER_3203,Tablet
13025,USER_2416,Tablet
13026,USER_2643,Mobile
13027,USER_5540,Laptop
13028,USER_6700,Mobile
13029,USER_1051,Laptop
13030,USER_4063,Tablet
13031,USER_3583,Laptop
13032,USER_9677,Laptop
13033,USER_3728,Laptop
13034,USER_8654,Mobile
13035,USER_5911,Tablet
13036,USER_1861,Laptop
13037,USER_1940,Mobile
13038,USER_4150,Mobile
13039,USER_2407,Mobile
13040,USER_1461,Mobile
13041,USER_9967,Tablet
13042,USER_5517,Mobile
13043,USER_7898,Mobile
13044,USER_9017,Tablet
13045,USER_9226,Mobile
13046,USER_2373,Laptop
13047,USER_4774,Laptop
13048,USER_5225,Mobile
13049,USER_3776,Laptop
13050,USER_2037,Tablet
13051,USER_6388,Tablet
13052,USER_7841,Mobile
13053,USER_3829,Laptop
13054,USER_3021,Mobile
13055,USER_4463,Tablet
13056,USER_3730,Mobile
13057,USER_9708,Laptop
13058,USER_3416,Laptop
13059,USER_1497,Mobile
13060,USER_4183,Tablet
13061,USER_1143,Mobile
13062,USER_6000,Tablet
13063,USER_8011,Mobile
13064,USER_4253,Laptop
13065,USER_6750,Mobile
13066,USER_9207,Mobile
13067,USER_5729,Laptop
13068,USER_7410,Tablet
13069,USER_1894,Mobile
13070,USER_9040,Laptop
13071,USER_3471,Tablet
13072,USER_3430,Mobile
13073,USER_9217,Mobile
13074,USER_4358,Laptop
13075,USER_3878,Laptop
13076,USER_5310,Mobile
13077,USER_6193,Mobile
13078,USER_4719,Mobile
13079,USER_1353,Laptop
13080,USER_9288,Tablet
13081,USER_9883,Tablet
13082,USER_9606,Tablet
13083,USER_9081,Mobile
13084,USER_1076,Tablet
13085,USER_4081,Laptop
13086,USER_6987,Tablet
13087,USER_9853,Tablet
13088,USER_9318,Mobile
13089,USER_6366,Mobile
13090,USER_3823,Mobile
13091,USER_1356,Tablet
13092,USER_8813,Laptop
13093,USER_1005,Mobile
13094,USER_8058,Tablet
13095,USER_1391,Mobile
13096,USER_9530,Laptop
13097,USER_6612,Mobile
13098,USER_6979,Mobile
13099,USER_8545,Mobile
13100,USER_4850,Laptop
13101,USER_9447,Laptop
13102,USER_2084,Mobile
13103,USER_1757,Laptop
13104,USER_5935,Laptop
13105,USER_4757,Laptop
13106,USER_6952,Laptop
13107,USER_7750,Laptop
13108,USER_8862,Mobile
13109,USER_3794,Tablet
13110,USER_4333,Laptop
13111,USER_9168,Tablet
13112,USER_6966,Laptop
13113,USER_2026,Tablet
13114,USER_7744,Tablet
13115,USER_9264,Mobile
13116,USER_6111,Mobile
13117,USER_9785,Tablet
13118,USER_4410,Mobile
13119,USER_2351,Laptop
13120,USER_7771,Tablet
13121,USER_4842,Tablet
13122,USER_1704,Mobile
13123,USER_6594,Laptop
13124,USER_4850,Tablet
13125,USER_8079,Mobile
13126,USER_4139,Laptop
13127,USER_1993,Tablet
13128,USER_8921,Laptop
13129,USER_8926,Mobile
13130,USER_4810,Mobile
13131,USER_5100,Mobile
13132,USER_2996,Mobile
13133,USER_1851,Tablet
13134,USER_7400,Laptop
13135,USER_9575,Laptop
13136,USER_4271,Mobile
13137,USER_4426,Tablet
13138,USER_6892,Tablet
13139,USER_3773,Laptop
13140,USER_9298,Tablet
13141,USER_8787,Laptop
13142,USER_7137,Laptop
13143,USER_6582,Tablet
13144,USER_4500,Mobile
13145,USER_3624,Tablet
